26, 11258, 1
26, 11755, 0
26, 5839, 1
26, 26305, 0
26, 4157, 1
26, 13143, 0
26, 15262, 1
26, 26732, 0
26, 5925, 1
26, 4248, 0
27, 3105, 1
27, 20932, 0
27, 11, 1
27, 9591, 0
27, 14980, 1
27, 2713, 0
27, 3169, 1
27, 12019, 0
27, 8811, 1
27, 20324, 0
27, 18279, 1
27, 24616, 0
27, 5876, 1
27, 12897, 0
28, 2352, 1
28, 4820, 0
28, 2345, 1
28, 15368, 0
28, 27164, 1
28, 452, 0
28, 26358, 1
28, 2072, 0
28, 11126, 1
28, 16796, 0
29, 21163, 1
29, 6700, 0
29, 5835, 1
29, 7189, 0
29, 12837, 1
29, 5563, 0
29, 3110, 1
29, 122, 0
29, 11207, 1
29, 25689, 0
29, 16842, 1
29, 3814, 0
29, 18379, 1
29, 22629, 0
29, 16782, 1
29, 37, 0
29, 8788, 1
29, 24378, 0
29, 8764, 1
29, 12790, 0
29, 23237, 1
29, 17803, 0
30, 11258, 1
30, 28451, 0
30, 16835, 1
30, 25485, 0
30, 28645, 1
30, 17728, 0
30, 11081, 1
30, 15558, 0
30, 18346, 1
30, 17862, 0
30, 15325, 1
30, 9776, 0
30, 5937, 1
30, 16173, 0
30, 18418, 1
30, 7682, 0
30, 8819, 1
30, 9658, 0
30, 23286, 1
30, 19201, 0
30, 1529, 1
30, 26834, 0
30, 26, 1
30, 21356, 0
30, 5839, 1
30, 21697, 0
30, 4157, 1
30, 11338, 0
30, 15262, 1
30, 19134, 0
30, 5925, 1
30, 19483, 0
31, 2266, 1
31, 27380, 0
31, 3515, 1
31, 20001, 0
32, 8737, 1
32, 5290, 0
32, 18373, 1
32, 8057, 0
34, 1526, 1
34, 13066, 0
35, 7808, 1
35, 15338, 0
35, 6497, 1
35, 20315, 0
35, 10338, 1
35, 26384, 0
35, 7311, 1
35, 7684, 0
35, 3283, 1
35, 26945, 0
35, 15638, 1
35, 27785, 0
35, 27247, 1
35, 25804, 0
36, 11145, 1
36, 6714, 0
36, 5828, 1
36, 24180, 0
36, 18374, 1
36, 21815, 0
37, 15041, 1
37, 26684, 0
37, 11106, 1
37, 15944, 0
37, 5827, 1
37, 1487, 0
37, 13221, 1
37, 9813, 0
37, 7324, 1
37, 22072, 0
37, 3164, 1
37, 129, 0
37, 23593, 1
37, 25847, 0
37, 8540, 1
37, 18964, 0
38, 6913, 1
38, 26372, 0
40, 26249, 1
40, 18639, 0
40, 27188, 1
40, 19574, 0
40, 28638, 1
40, 9974, 0
41, 15274, 1
41, 3124, 0
41, 1948, 1
41, 25440, 0
41, 1294, 1
41, 6270, 0
42, 23362, 1
42, 27075, 0
43, 11249, 1
43, 15669, 0
43, 14973, 1
43, 2400, 0
44, 14987, 1
44, 2919, 0
44, 9958, 1
44, 4355, 0
44, 3179, 1
44, 1238, 0
44, 23918, 1
44, 6549, 0
44, 23481, 1
44, 27649, 0
44, 3166, 1
44, 1167, 0
45, 15312, 1
45, 15719, 0
45, 11066, 1
45, 18147, 0
45, 8775, 1
45, 17546, 0
45, 15287, 1
45, 25491, 0
46, 3162, 1
46, 19797, 0
46, 18404, 1
46, 20466, 0
47, 2696, 1
47, 16365, 0
47, 16778, 1
47, 21642, 0
47, 1294, 1
47, 13887, 0
47, 153, 1
47, 1741, 0
47, 27162, 1
47, 19616, 0
47, 1052, 1
47, 7056, 0
47, 14298, 1
47, 11129, 0
47, 27167, 1
47, 2584, 0
47, 14886, 1
47, 6026, 0
47, 6952, 1
47, 18133, 0
47, 20654, 1
47, 1421, 0
47, 12208, 1
47, 15829, 0
47, 18353, 1
47, 24328, 0
47, 4169, 1
47, 18331, 0
47, 8787, 1
47, 25504, 0
47, 9940, 1
47, 16860, 0
47, 5976, 1
47, 27065, 0
47, 27226, 1
47, 21455, 0
47, 11105, 1
47, 13451, 0
47, 27496, 1
47, 12147, 0
47, 619, 1
47, 14373, 0
47, 11245, 1
47, 3845, 0
47, 8176, 1
47, 25760, 0
47, 28017, 1
47, 20116, 0
47, 13268, 1
47, 12746, 0
47, 5882, 1
47, 26811, 0
47, 1531, 1
47, 3944, 0
47, 14078, 1
47, 24106, 0
48, 11171, 1
48, 14500, 0
48, 28284, 1
48, 24942, 0
48, 14118, 1
48, 3578, 0
48, 16791, 1
48, 10911, 0
49, 16769, 1
49, 15066, 0
49, 1429, 1
49, 19783, 0
50, 22488, 1
50, 6179, 0
50, 68, 1
50, 15598, 0
51, 11130, 1
51, 16668, 0
52, 11907, 1
52, 27357, 0
52, 7429, 1
52, 10842, 0
52, 16330, 1
52, 503, 0
52, 89, 1
52, 14042, 0
52, 14109, 1
52, 15276, 0
52, 13854, 1
52, 11433, 0
53, 9953, 1
53, 14635, 0
53, 16834, 1
53, 4610, 0
54, 28643, 1
54, 24718, 0
54, 14117, 1
54, 10286, 0
54, 13, 1
54, 16157, 0
55, 23159, 1
55, 24442, 0
56, 17664, 1
56, 8801, 0
56, 7723, 1
56, 26356, 0
56, 27047, 1
56, 2066, 0
56, 17770, 1
56, 17987, 0
56, 20779, 1
56, 23554, 0
56, 13106, 1
56, 10260, 0
56, 25622, 1
56, 4630, 0
56, 12475, 1
56, 6315, 0
56, 3198, 1
56, 2971, 0
58, 16844, 1
58, 18753, 0
59, 19810, 1
59, 11602, 0
59, 25675, 1
59, 10804, 0
59, 19311, 1
59, 3711, 0
59, 17877, 1
59, 26065, 0
59, 6455, 1
59, 26579, 0
59, 13688, 1
59, 20354, 0
59, 895, 1
59, 23000, 0
60, 67, 1
60, 9043, 0
60, 5877, 1
60, 7997, 0
60, 15318, 1
60, 23432, 0
61, 16824, 1
61, 23686, 0
61, 16839, 1
61, 28158, 0
61, 18359, 1
61, 845, 0
62, 12720, 1
62, 23945, 0
62, 7337, 1
62, 2040, 0
62, 5082, 1
62, 11389, 0
62, 10332, 1
62, 1269, 0
63, 154, 1
63, 24543, 0
63, 5275, 1
63, 17135, 0
63, 24092, 1
63, 15098, 0
63, 18106, 1
63, 10140, 0
63, 9374, 1
63, 12517, 0
64, 10137, 1
64, 23511, 0
64, 2325, 1
64, 16046, 0
65, 11288, 1
65, 7812, 0
65, 16793, 1
65, 26233, 0
65, 2365, 1
65, 2214, 0
65, 27193, 1
65, 1131, 0
66, 5857, 1
66, 15197, 0
67, 60, 1
67, 6364, 0
67, 5877, 1
67, 17568, 0
67, 15318, 1
67, 6185, 0
68, 22488, 1
68, 11904, 0
68, 50, 1
68, 14056, 0
69, 23243, 1
69, 521, 0
69, 9932, 1
69, 4405, 0
69, 10366, 1
69, 9532, 0
70, 980, 1
70, 21936, 0
70, 27165, 1
70, 7987, 0
71, 24225, 1
71, 8512, 0
71, 24091, 1
71, 10392, 0
72, 5467, 1
72, 27743, 0
72, 4195, 1
72, 25882, 0
72, 1590, 1
72, 4152, 0
73, 23000, 1
73, 19116, 0
73, 16795, 1
73, 24022, 0
73, 2335, 1
73, 25409, 0
74, 23730, 1
74, 23003, 0
74, 27635, 1
74, 3337, 0
75, 23385, 1
75, 11496, 0
75, 17215, 1
75, 17196, 0
76, 27782, 1
76, 27492, 0
76, 27207, 1
76, 1720, 0
76, 9937, 1
76, 16402, 0
76, 27605, 1
76, 15876, 0
76, 28283, 1
76, 11608, 0
76, 18293, 1
76, 12953, 0
77, 23806, 1
77, 13174, 0
80, 8728, 1
80, 16368, 0
80, 20846, 1
80, 23445, 0
80, 22063, 1
80, 26560, 0
81, 19247, 1
81, 13925, 0
81, 7043, 1
81, 18846, 0
81, 7207, 1
81, 11481, 0
82, 24068, 1
82, 7804, 0
82, 15845, 1
82, 21636, 0
82, 7207, 1
82, 10180, 0
82, 23113, 1
82, 10279, 0
82, 19626, 1
82, 22129, 0
82, 21815, 1
82, 7962, 0
82, 7053, 1
82, 10578, 0
82, 28242, 1
82, 28293, 0
82, 24244, 1
82, 23435, 0
82, 23081, 1
82, 23229, 0
82, 20542, 1
82, 19287, 0
83, 4210, 1
83, 22194, 0
83, 25236, 1
83, 14806, 0
83, 20053, 1
83, 1608, 0
83, 24749, 1
83, 222, 0
85, 17378, 1
85, 8654, 0
85, 14148, 1
85, 21823, 0
85, 27535, 1
85, 5516, 0
85, 6419, 1
85, 5629, 0
85, 22711, 1
85, 15160, 0
85, 16378, 1
85, 11714, 0
87, 4956, 1
87, 24858, 0
87, 18727, 1
87, 22733, 0
88, 2301, 1
88, 19761, 0
88, 10263, 1
88, 16933, 0
88, 27332, 1
88, 11519, 0
88, 9453, 1
88, 3729, 0
88, 3335, 1
88, 28585, 0
89, 52, 1
89, 18952, 0
89, 7429, 1
89, 19091, 0
89, 14109, 1
89, 18349, 0
90, 13632, 1
90, 13004, 0
90, 14150, 1
90, 20538, 0
90, 18023, 1
90, 17442, 0
90, 14152, 1
90, 9452, 0
90, 2220, 1
90, 3494, 0
90, 17966, 1
90, 20725, 0
90, 25233, 1
90, 24790, 0
90, 19571, 1
90, 26253, 0
90, 20053, 1
90, 25672, 0
90, 15190, 1
90, 18509, 0
90, 26487, 1
90, 14835, 0
90, 24347, 1
90, 3858, 0
92, 9275, 1
92, 9015, 0
92, 1540, 1
92, 24410, 0
92, 23909, 1
92, 14412, 0
94, 21003, 1
94, 8682, 0
94, 3265, 1
94, 26489, 0
94, 23907, 1
94, 4141, 0
94, 19797, 1
94, 22682, 0
94, 19943, 1
94, 23403, 0
95, 18801, 1
95, 1867, 0
95, 24963, 1
95, 19255, 0
95, 24253, 1
95, 9244, 0
95, 6993, 1
95, 522, 0
97, 2144, 1
97, 24906, 0
97, 21809, 1
97, 6311, 0
97, 8328, 1
97, 6013, 0
97, 26699, 1
97, 26712, 0
97, 7120, 1
97, 28628, 0
97, 24945, 1
97, 9400, 0
97, 27410, 1
97, 26858, 0
97, 25939, 1
97, 570, 0
98, 4867, 1
98, 28527, 0
98, 21604, 1
98, 20541, 0
98, 8454, 1
98, 11995, 0
98, 22125, 1
98, 6427, 0
98, 9558, 1
98, 24583, 0
98, 25530, 1
98, 26537, 0
98, 21470, 1
98, 10006, 0
98, 22303, 1
98, 13018, 0
100, 9600, 1
100, 5748, 0
100, 21281, 1
100, 5697, 0
100, 22118, 1
100, 19394, 0
100, 9163, 1
100, 9437, 0
100, 25548, 1
100, 2589, 0
100, 9166, 1
100, 11104, 0
100, 9212, 1
100, 15233, 0
101, 11474, 1
101, 11198, 0
101, 8506, 1
101, 19950, 0
101, 25679, 1
101, 11921, 0
102, 9121, 1
102, 1195, 0
103, 11472, 1
103, 16265, 0
103, 4854, 1
103, 22770, 0
104, 9152, 1
104, 12734, 0
104, 27852, 1
104, 18402, 0
104, 25106, 1
104, 22922, 0
104, 14932, 1
104, 1945, 0
104, 21542, 1
104, 6501, 0
106, 4872, 1
106, 12487, 0
106, 5579, 1
106, 23790, 0
106, 9620, 1
106, 948, 0
106, 9118, 1
106, 16467, 0
107, 27847, 1
107, 10447, 0
107, 18252, 1
107, 1010, 0
107, 18454, 1
107, 19095, 0
107, 9559, 1
107, 11154, 0
108, 18864, 1
108, 12383, 0
108, 13285, 1
108, 15944, 0
109, 25221, 1
109, 21125, 0
109, 21329, 1
109, 4427, 0
109, 24178, 1
109, 7781, 0
109, 8506, 1
109, 6646, 0
109, 25679, 1
109, 1910, 0
110, 12137, 1
110, 23272, 0
110, 21303, 1
110, 12390, 0
111, 5681, 1
111, 7257, 0
112, 19619, 1
112, 19824, 0
112, 3238, 1
112, 18626, 0
113, 10753, 1
113, 27840, 0
113, 19650, 1
113, 22177, 0
113, 2223, 1
113, 21190, 0
113, 13029, 1
113, 14687, 0
113, 13063, 1
113, 15733, 0
113, 25645, 1
113, 7829, 0
113, 8143, 1
113, 323, 0
113, 13584, 1
113, 5102, 0
113, 10456, 1
113, 20467, 0
113, 1688, 1
113, 26891, 0
113, 3033, 1
113, 14380, 0
113, 13025, 1
113, 23274, 0
113, 24485, 1
113, 5304, 0
115, 8581, 1
115, 3601, 0
115, 25926, 1
115, 24761, 0
115, 3275, 1
115, 24005, 0
115, 23244, 1
115, 27411, 0
115, 25646, 1
115, 14579, 0
115, 8495, 1
115, 5524, 0
115, 6869, 1
115, 23600, 0
115, 23805, 1
115, 20044, 0
116, 10586, 1
116, 21768, 0
116, 21955, 1
116, 9868, 0
116, 13951, 1
116, 27107, 0
117, 12872, 1
117, 20754, 0
117, 8721, 1
117, 25431, 0
118, 23360, 1
118, 3795, 0
118, 18203, 1
118, 12629, 0
118, 2731, 1
118, 7751, 0
118, 12134, 1
118, 5307, 0
118, 27784, 1
118, 12144, 0
118, 203, 1
118, 4948, 0
118, 15500, 1
118, 4071, 0
118, 19342, 1
118, 10525, 0
118, 303, 1
118, 9765, 0
118, 21424, 1
118, 26804, 0
118, 12920, 1
118, 1541, 0
118, 9593, 1
118, 4426, 0
118, 10618, 1
118, 4304, 0
118, 16635, 1
118, 5016, 0
118, 924, 1
118, 15728, 0
118, 2623, 1
118, 21400, 0
120, 15030, 1
120, 14716, 0
121, 9592, 1
121, 14623, 0
121, 21473, 1
121, 17693, 0
121, 17195, 1
121, 2129, 0
121, 15286, 1
121, 16423, 0
121, 1502, 1
121, 5525, 0
122, 25223, 1
122, 9836, 0
122, 12343, 1
122, 7745, 0
124, 19600, 1
124, 13293, 0
124, 22957, 1
124, 6775, 0
124, 17151, 1
124, 151, 0
125, 8696, 1
125, 1777, 0
125, 27982, 1
125, 15229, 0
129, 15005, 1
129, 19867, 0
129, 15735, 1
129, 3391, 0
130, 11984, 1
130, 16313, 0
130, 18015, 1
130, 27322, 0
130, 181, 1
130, 12232, 0
130, 27293, 1
130, 23923, 0
132, 19099, 1
132, 2401, 0
133, 5081, 1
133, 24615, 0
134, 18033, 1
134, 15980, 0
134, 178, 1
134, 12839, 0
135, 15938, 1
135, 23113, 0
135, 24356, 1
135, 10022, 0
135, 25098, 1
135, 21680, 0
136, 20803, 1
136, 1139, 0
136, 19716, 1
136, 21745, 0
136, 26987, 1
136, 15005, 0
136, 20876, 1
136, 17229, 0
136, 20654, 1
136, 410, 0
136, 1827, 1
136, 12144, 0
139, 14074, 1
139, 11724, 0
140, 7912, 1
140, 28284, 0
140, 8728, 1
140, 26170, 0
140, 22370, 1
140, 6008, 0
140, 10870, 1
140, 12182, 0
141, 17888, 1
141, 16859, 0
141, 17958, 1
141, 5495, 0
141, 2951, 1
141, 17881, 0
141, 21864, 1
141, 782, 0
141, 2959, 1
141, 16687, 0
141, 10009, 1
141, 5928, 0
141, 380, 1
141, 132, 0
142, 7848, 1
142, 7061, 0
142, 553, 1
142, 18460, 0
142, 7794, 1
142, 22436, 0
142, 148, 1
142, 14897, 0
142, 19572, 1
142, 8955, 0
142, 282, 1
142, 21519, 0
142, 10779, 1
142, 14985, 0
142, 19898, 1
142, 15765, 0
143, 10465, 1
143, 6129, 0
143, 25170, 1
143, 22323, 0
143, 3260, 1
143, 8239, 0
143, 28350, 1
143, 20343, 0
145, 2657, 1
145, 2927, 0
145, 13671, 1
145, 23095, 0
145, 5743, 1
145, 20520, 0
145, 1811, 1
145, 2701, 0
145, 27770, 1
145, 19509, 0
145, 20143, 1
145, 9685, 0
146, 10210, 1
146, 12330, 0
146, 24059, 1
146, 12384, 0
146, 24214, 1
146, 15881, 0
147, 1872, 1
147, 13978, 0
147, 20498, 1
147, 4357, 0
147, 24802, 1
147, 6169, 0
148, 7794, 1
148, 15447, 0
148, 10779, 1
148, 19386, 0
148, 19572, 1
148, 17992, 0
148, 142, 1
148, 6461, 0
149, 14034, 1
149, 21434, 0
149, 1865, 1
149, 19601, 0
149, 2171, 1
149, 7106, 0
149, 12067, 1
149, 23386, 0
149, 11149, 1
149, 19869, 0
150, 161, 1
150, 15000, 0
150, 21476, 1
150, 3186, 0
151, 6019, 1
151, 16367, 0
151, 25416, 1
151, 10010, 0
151, 22898, 1
151, 4501, 0
151, 6152, 1
151, 18978, 0
151, 13490, 1
151, 15513, 0
151, 183, 1
151, 6231, 0
152, 9737, 1
152, 5724, 0
152, 11340, 1
152, 15447, 0
153, 2696, 1
153, 22860, 0
153, 1294, 1
153, 11642, 0
153, 1052, 1
153, 12005, 0
153, 27167, 1
153, 6239, 0
153, 6952, 1
153, 13403, 0
153, 47, 1
153, 6191, 0
153, 12208, 1
153, 21265, 0
153, 18353, 1
153, 23180, 0
153, 4169, 1
153, 12702, 0
153, 8787, 1
153, 206, 0
153, 9940, 1
153, 15279, 0
153, 5976, 1
153, 14133, 0
153, 27226, 1
153, 5496, 0
153, 11105, 1
153, 26671, 0
153, 27496, 1
153, 24892, 0
153, 619, 1
153, 16328, 0
153, 11245, 1
153, 5919, 0
153, 8176, 1
153, 24006, 0
153, 28017, 1
153, 22664, 0
153, 13268, 1
153, 1238, 0
153, 5882, 1
153, 26434, 0
153, 1531, 1
153, 1273, 0
153, 14078, 1
153, 25187, 0
154, 24068, 1
154, 11801, 0
154, 25133, 1
154, 24302, 0
154, 15861, 1
154, 14439, 0
154, 27739, 1
154, 4373, 0
154, 24092, 1
154, 17780, 0
154, 63, 1
154, 25481, 0
155, 17216, 1
155, 25817, 0
155, 28211, 1
155, 9800, 0
155, 14363, 1
155, 1975, 0
155, 14796, 1
155, 22371, 0
155, 16053, 1
155, 21040, 0
159, 28194, 1
159, 325, 0
159, 4619, 1
159, 14831, 0
159, 3254, 1
159, 19228, 0
159, 9031, 1
159, 15230, 0
159, 15868, 1
159, 14973, 0
159, 170, 1
159, 5239, 0
159, 17003, 1
159, 5868, 0
159, 13323, 1
159, 22047, 0
159, 19281, 1
159, 15644, 0
159, 20756, 1
159, 8638, 0
159, 14358, 1
159, 2088, 0
159, 20920, 1
159, 12130, 0
159, 20619, 1
159, 15268, 0
159, 12508, 1
159, 15473, 0
160, 14092, 1
160, 22007, 0
161, 17929, 1
161, 18432, 0
161, 15882, 1
161, 24566, 0
161, 10251, 1
161, 24313, 0
161, 7692, 1
161, 21536, 0
161, 6413, 1
161, 4540, 0
161, 532, 1
161, 3680, 0
161, 19221, 1
161, 12193, 0
161, 150, 1
161, 14239, 0
161, 8603, 1
161, 13309, 0
161, 550, 1
161, 8983, 0
161, 5421, 1
161, 4547, 0
161, 21680, 1
161, 4782, 0
161, 26421, 1
161, 24821, 0
161, 9400, 1
161, 7341, 0
161, 4308, 1
161, 28388, 0
161, 13020, 1
161, 11086, 0
161, 606, 1
161, 2690, 0
161, 21476, 1
161, 19577, 0
161, 485, 1
161, 1917, 0
161, 3174, 1
161, 1397, 0
161, 20077, 1
161, 13634, 0
161, 3182, 1
161, 2028, 0
161, 13807, 1
161, 18481, 0
161, 7664, 1
161, 14854, 0
161, 19966, 1
161, 17646, 0
162, 16410, 1
162, 18379, 0
162, 9875, 1
162, 6254, 0
162, 25410, 1
162, 20797, 0
164, 10273, 1
164, 22315, 0
164, 12962, 1
164, 4035, 0
164, 19587, 1
164, 21687, 0
164, 2308, 1
164, 16193, 0
164, 4354, 1
164, 2480, 0
164, 1229, 1
164, 23770, 0
164, 27664, 1
164, 28415, 0
165, 2034, 1
165, 15790, 0
165, 20949, 1
165, 9626, 0
165, 1407, 1
165, 3884, 0
166, 28036, 1
166, 10078, 0
166, 20714, 1
166, 14171, 0
166, 1771, 1
166, 16662, 0
166, 9686, 1
166, 2863, 0
166, 18136, 1
166, 14805, 0
166, 26430, 1
166, 12410, 0
168, 3280, 1
168, 24481, 0
168, 25585, 1
168, 6508, 0
168, 24502, 1
168, 21181, 0
168, 10760, 1
168, 10586, 0
168, 24207, 1
168, 920, 0
170, 17003, 1
170, 9354, 0
170, 159, 1
170, 790, 0
171, 9145, 1
171, 1736, 0
171, 8570, 1
171, 2137, 0
172, 12123, 1
172, 13989, 0
172, 1595, 1
172, 13577, 0
172, 3909, 1
172, 12552, 0
172, 1821, 1
172, 24249, 0
173, 20832, 1
173, 27391, 0
173, 5461, 1
173, 4695, 0
173, 18245, 1
173, 15700, 0
174, 16001, 1
174, 15370, 0
174, 389, 1
174, 5044, 0
174, 22792, 1
174, 19132, 0
174, 12060, 1
174, 16905, 0
174, 20190, 1
174, 9479, 0
174, 599, 1
174, 10923, 0
174, 12538, 1
174, 28090, 0
174, 17852, 1
174, 15008, 0
174, 1306, 1
174, 24744, 0
174, 21886, 1
174, 8624, 0
175, 14241, 1
175, 20010, 0
175, 11044, 1
175, 28436, 0
175, 7143, 1
175, 20885, 0
175, 28109, 1
175, 19749, 0
175, 12910, 1
175, 26456, 0
175, 2289, 1
175, 2749, 0
175, 16275, 1
175, 15548, 0
175, 21045, 1
175, 20165, 0
175, 17660, 1
175, 17758, 0
177, 544, 1
177, 17933, 0
177, 2213, 1
177, 14429, 0
177, 3621, 1
177, 25671, 0
177, 1709, 1
177, 13370, 0
177, 2286, 1
177, 27063, 0
177, 5487, 1
177, 27244, 0
177, 3118, 1
177, 27586, 0
177, 16607, 1
177, 16507, 0
177, 25093, 1
177, 21756, 0
178, 18033, 1
178, 19296, 0
178, 134, 1
178, 16750, 0
179, 13322, 1
179, 22736, 0
179, 28518, 1
179, 24609, 0
179, 16879, 1
179, 16915, 0
180, 438, 1
180, 22374, 0
180, 4278, 1
180, 25340, 0
180, 11199, 1
180, 10099, 0
181, 11984, 1
181, 5046, 0
181, 130, 1
181, 4792, 0
181, 27293, 1
181, 10075, 0
181, 18015, 1
181, 24512, 0
182, 2082, 1
182, 26941, 0
182, 12390, 1
182, 7147, 0
182, 14086, 1
182, 12086, 0
182, 19854, 1
182, 27933, 0
182, 25618, 1
182, 26100, 0
182, 24947, 1
182, 4008, 0
182, 24084, 1
182, 7108, 0
183, 6019, 1
183, 23340, 0
183, 6152, 1
183, 6758, 0
183, 18827, 1
183, 26348, 0
183, 12947, 1
183, 17970, 0
183, 24343, 1
183, 8959, 0
183, 8859, 1
183, 7323, 0
183, 13342, 1
183, 14727, 0
183, 5791, 1
183, 5223, 0
183, 6561, 1
183, 5851, 0
183, 21723, 1
183, 19116, 0
183, 13490, 1
183, 12105, 0
183, 17843, 1
183, 17092, 0
183, 28601, 1
183, 15674, 0
183, 151, 1
183, 865, 0
183, 10303, 1
183, 15926, 0
183, 25416, 1
183, 17076, 0
183, 16458, 1
183, 23957, 0
183, 27723, 1
183, 12305, 0
183, 14540, 1
183, 19829, 0
183, 22481, 1
183, 2087, 0
183, 9426, 1
183, 26104, 0
183, 10169, 1
183, 25844, 0
183, 16728, 1
183, 10858, 0
183, 11482, 1
183, 8084, 0
183, 2011, 1
183, 25888, 0
183, 16733, 1
183, 15260, 0
183, 480, 1
183, 16014, 0
183, 22507, 1
183, 3586, 0
183, 8686, 1
183, 20430, 0
183, 22898, 1
183, 5430, 0
183, 12026, 1
183, 20759, 0
183, 24699, 1
183, 7076, 0
183, 2301, 1
183, 25667, 0
183, 1407, 1
183, 26773, 0
184, 22036, 1
184, 22775, 0
184, 15671, 1
184, 3093, 0
185, 10602, 1
185, 7200, 0
185, 1101, 1
185, 3824, 0
185, 14414, 1
185, 24934, 0
185, 6479, 1
185, 25508, 0
185, 23985, 1
185, 2895, 0
185, 11478, 1
185, 27923, 0
186, 17964, 1
186, 24712, 0
186, 17119, 1
186, 13968, 0
187, 5928, 1
187, 25653, 0
187, 15332, 1
187, 8407, 0
187, 18300, 1
187, 16903, 0
187, 3101, 1
187, 17792, 0
187, 11069, 1
187, 26093, 0
188, 2586, 1
188, 10590, 0
189, 20821, 1
189, 23608, 0
189, 22671, 1
189, 9710, 0
189, 24465, 1
189, 27632, 0
189, 16924, 1
189, 2243, 0
189, 3229, 1
189, 27436, 0
189, 10025, 1
189, 12255, 0
189, 16055, 1
189, 19072, 0
189, 14906, 1
189, 27837, 0
189, 25147, 1
189, 3380, 0
189, 28221, 1
189, 17064, 0
189, 8005, 1
189, 26098, 0
189, 11339, 1
189, 17292, 0
189, 11340, 1
189, 17456, 0
189, 13007, 1
189, 24079, 0
189, 8400, 1
189, 11567, 0
189, 2261, 1
189, 3607, 0
189, 8534, 1
189, 26544, 0
189, 23524, 1
189, 5986, 0
189, 3303, 1
189, 18656, 0
189, 9072, 1
189, 9041, 0
189, 3572, 1
189, 8262, 0
189, 20732, 1
189, 9516, 0
189, 26965, 1
189, 10415, 0
191, 26592, 1
191, 3296, 0
191, 12992, 1
191, 12373, 0
191, 18213, 1
191, 3339, 0
191, 14881, 1
191, 19793, 0
191, 19400, 1
191, 5110, 0
191, 9257, 1
191, 14273, 0
191, 622, 1
191, 700, 0
191, 16082, 1
191, 18334, 0
191, 6163, 1
191, 2966, 0
191, 1588, 1
191, 12349, 0
191, 1390, 1
191, 14563, 0
191, 27062, 1
191, 26842, 0
191, 20212, 1
191, 12032, 0
191, 6718, 1
191, 27341, 0
192, 7879, 1
192, 17949, 0
192, 3121, 1
192, 13206, 0
192, 5683, 1
192, 10139, 0
192, 17748, 1
192, 10768, 0
192, 15478, 1
192, 10561, 0
